latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
42.324909,117.205549,28.50,0.00,3.18,185.19,28.80,28.80,4.70,185.19,337955,2024-06-21 09:11:27.898,2024-06-21 17:11:27.898,17,0,0,44.763,42.323409,117.204569,2.20,2.30,0.00,0.30,-6.30,-55.20,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961087898,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-3.00,-63.00,-552.00,0.00,0.00,0.00,6,285.00,31.83,1851.94,22.00,23.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324911,117.205552,28.50,0.00,3.11,185.49,28.80,28.80,4.70,185.49,338053,2024-06-21 09:11:27.998,2024-06-21 17:11:27.997,17,0,0,44.763,42.323409,117.204569,2.10,2.30,0.00,0.20,-8.80,-55.20,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961087996,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-2.00,-88.00,-552.00,0.00,0.00,0.00,6,285.00,31.14,1854.90,21.00,23.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324913,117.205554,28.50,0.00,2.97,185.75,28.80,28.80,4.70,185.75,338155,2024-06-21 09:11:28.099,2024-06-21 17:11:28.098,17,0,0,44.763,42.323409,117.204569,2.00,2.20,0.00,0.00,-12.70,-55.20,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961088098,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-0.00,-127.00,-552.00,0.00,0.00,0.00,6,285.00,29.73,1857.51,20.00,22.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324914,117.205557,28.50,0.00,2.69,186.00,28.80,28.80,4.70,186.00,338255,2024-06-21 09:11:28.198,2024-06-21 17:11:28.198,17,0,0,44.763,42.323409,117.204569,1.80,2.00,0.00,-0.30,-15.80,-55.10,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961088198,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,3.00,-158.00,-551.00,0.00,0.00,0.00,6,285.00,26.91,1860.00,18.00,20.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324916,117.205559,28.50,0.00,2.41,186.20,28.80,28.80,4.70,186.20,338355,2024-06-21 09:11:28.298,2024-06-21 17:11:28.298,16,0,0,44.763,42.323409,117.204569,1.60,1.80,0.00,-0.60,-17.70,-55.10,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961088298,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,6.00,-177.00,-551.00,0.00,0.00,0.00,6,285.00,24.08,1862.02,16.00,18.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324917,117.205561,28.50,0.00,2.13,186.39,28.80,28.80,4.70,186.39,338459,2024-06-21 09:11:28.402,2024-06-21 17:11:28.402,16,0,0,44.763,42.323409,117.204569,1.40,1.60,0.00,-0.90,-18.40,-55.10,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-2,0,1718961088402,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,9.00,-184.00,-551.00,0.00,0.00,0.00,6,285.00,21.26,1863.91,14.00,16.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324918,117.205562,28.50,0.00,1.78,186.54,28.80,28.80,4.70,186.54,338558,2024-06-21 09:11:28.502,2024-06-21 17:11:28.501,16,0,0,44.763,42.323409,117.204569,1.10,1.40,0.00,-1.20,-18.10,-55.10,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-62,0,1718961088501,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,12.00,-181.00,-551.00,0.00,0.00,0.00,6,285.00,17.80,1865.38,11.00,14.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324919,117.205563,28.50,0.00,1.56,186.66,28.80,28.80,4.70,186.66,338660,2024-06-21 09:11:28.603,2024-06-21 17:11:28.603,16,0,0,44.763,42.323409,117.204569,1.00,1.20,0.00,-1.40,-16.90,-55.10,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,1,-147,0,1718961088603,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,14.00,-169.00,-551.00,0.00,0.00,0.00,6,285.00,15.62,1866.59,10.00,12.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324919,117.205564,28.50,0.00,1.28,186.74,28.80,28.80,4.70,186.74,338759,2024-06-21 09:11:28.703,2024-06-21 17:11:28.703,16,0,0,44.763,42.323409,117.204569,0.80,1.00,0.00,-1.60,-15.40,-55.60,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-260,0,1718961088702,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,16.00,-154.00,-556.00,0.00,0.00,0.00,6,285.00,12.81,1867.41,8.00,10.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205565,28.60,0.00,1.08,186.82,28.80,28.80,4.70,186.82,338860,2024-06-21 09:11:28.804,2024-06-21 17:11:28.803,16,0,0,44.763,42.323409,117.204569,0.60,0.90,0.00,-2.00,-13.80,-57.50,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-281,0,1718961088803,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,20.00,-138.00,-575.00,0.00,0.00,0.00,6,286.00,10.82,1868.15,6.00,9.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205566,28.50,0.00,0.86,186.86,28.80,28.80,4.70,186.86,338960,2024-06-21 09:11:28.903,2024-06-21 17:11:28.903,16,0,0,44.763,42.323409,117.204569,0.50,0.70,0.00,-2.60,-12.20,-61.00,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-281,0,1718961088903,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,26.00,-122.00,-610.00,0.00,0.00,0.00,6,285.00,8.60,1868.56,5.00,7.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205566,28.60,0.00,0.72,186.90,28.80,28.80,4.70,186.90,339064,2024-06-21 09:11:29.007,2024-06-21 17:11:29.007,16,0,0,44.763,42.323409,117.204569,0.40,0.60,0.00,-3.20,-10.80,-65.30,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-273,0,1718961089007,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,32.00,-108.00,-653.00,0.00,0.00,0.00,6,286.00,7.21,1868.97,4.00,6.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205566,28.60,0.00,0.58,186.92,28.80,28.80,4.70,186.92,339164,2024-06-21 09:11:29.108,2024-06-21 17:11:29.107,16,0,0,44.763,42.323409,117.204569,0.30,0.50,0.00,-3.60,-9.60,-69.90,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-253,0,1718961089107,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,36.00,-96.00,-699.00,0.00,0.00,0.00,6,286.00,5.83,1869.16,3.00,5.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205566,28.60,0.00,0.58,186.92,28.80,28.80,4.70,186.92,339264,2024-06-21 09:11:29.208,2024-06-21 17:11:29.208,16,0,0,44.763,42.323409,117.204569,0.20,0.40,0.00,-3.60,-9.60,-69.90,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-253,0,1718961089207,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,36.00,-96.00,-699.00,0.00,0.00,0.00,6,286.00,5.83,1869.16,2.00,4.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324920,117.205566,28.60,0.00,0.36,186.94,28.80,28.80,4.70,186.94,339367,2024-06-21 09:11:29.311,2024-06-21 17:11:29.310,16,0,0,44.763,42.323409,117.204569,0.20,0.30,0.00,-3.70,-6.70,-78.30,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-191,0,1718961089310,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,37.00,-67.00,-783.00,0.00,0.00,0.00,6,286.00,3.61,1869.41,2.00,3.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324921,117.205566,28.60,0.00,0.22,186.95,28.80,28.80,4.70,186.95,339468,2024-06-21 09:11:29.411,2024-06-21 17:11:29.411,16,0,0,44.763,42.323409,117.204569,0.10,0.20,0.00,-3.40,-5.50,-81.70,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,-88,0,1718961089411,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,34.00,-55.00,-817.00,0.00,0.00,0.00,6,286.00,2.24,1869.51,1.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324921,117.205566,28.60,0.00,0.22,186.97,28.80,28.80,4.70,186.97,339567,2024-06-21 09:11:29.510,2024-06-21 17:11:29.510,16,0,0,44.763,42.323409,117.204569,0.10,0.20,0.00,-3.00,-4.80,-84.40,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961089510,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,30.00,-48.00,-844.00,0.00,0.00,0.00,6,286.00,2.24,1869.71,1.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324921,117.205566,28.60,0.00,0.28,186.99,28.80,28.80,4.70,186.99,339668,2024-06-21 09:11:29.612,2024-06-21 17:11:29.612,16,0,0,44.763,42.323409,117.204569,0.20,0.20,0.00,-2.30,-4.70,-85.60,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961089611,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,23.00,-47.00,-856.00,0.00,0.00,0.00,6,286.00,2.83,1869.90,2.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324921,117.205566,28.60,0.00,0.14,187.03,28.80,28.80,4.70,187.03,339768,2024-06-21 09:11:29.711,2024-06-21 17:11:29.711,16,0,0,44.763,42.323409,117.204569,0.10,0.10,0.00,-1.50,-5.10,-85.90,0,1,0,64,91,-33188,7345,44763,3131.50,36,P-GPS,1,0,0,0,0,0,0,1718961089711,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,15.00,-51.00,-859.00,0.00,0.00,0.00,6,286.00,1.41,1870.26,1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324922,117.205567,28.60,0.00,0.22,187.06,28.80,28.80,4.70,187.06,339873,2024-06-21 09:11:29.817,2024-06-21 17:11:29.816,16,0,0,44.644,42.323409,117.204569,0.10,0.20,0.00,-1.00,-5.10,-85.80,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,0,2,0,0,0,1718961089816,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,10.00,-51.00,-858.00,0.00,0.00,0.00,6,286.00,2.24,1870.56,1.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324922,117.205567,28.60,0.00,0.14,187.11,28.80,28.80,4.70,187.11,339971,2024-06-21 09:11:29.915,2024-06-21 17:11:29.914,16,0,0,44.644,42.323409,117.204569,0.10,0.10,0.00,-1.00,-4.70,-85.80,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,0,124,0,0,0,1718961089914,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,10.00,-47.00,-858.00,0.00,0.00,0.00,6,286.00,1.41,1871.06,1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324922,117.205567,28.60,0.00,0.22,187.14,28.80,28.80,4.70,187.14,340071,2024-06-21 09:11:30.014,2024-06-21 17:11:30.014,16,0,0,44.644,42.323409,117.204569,0.10,0.20,0.00,-0.70,-4.10,-85.80,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,0,124,0,0,0,1718961090014,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,7.00,-41.00,-858.00,0.00,0.00,0.00,6,286.00,2.24,1871.41,1.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324923,117.205567,28.60,0.00,0.22,187.20,28.80,28.80,4.70,187.20,340175,2024-06-21 09:11:30.118,2024-06-21 17:11:30.118,16,0,0,44.644,42.323409,117.204569,0.10,0.20,0.00,-0.30,-2.20,-85.80,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,0,334,0,0,0,1718961090118,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,3.00,-22.00,-858.00,0.00,0.00,0.00,6,286.00,2.24,1872.00,1.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324924,117.205568,28.60,0.00,0.36,187.32,28.80,28.80,4.70,187.32,340372,2024-06-21 09:11:30.316,2024-06-21 17:11:30.315,16,0,0,44.644,42.323409,117.204569,0.30,0.20,0.00,-0.10,5.70,-85.90,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,-2,390,0,0,0,1718961090315,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,1.00,57.00,-859.00,0.00,0.00,0.00,6,286.00,3.61,1873.23,3.00,2.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324924,117.205569,28.60,0.00,0.58,187.40,28.80,28.80,4.70,187.40,340473,2024-06-21 09:11:30.416,2024-06-21 17:11:30.416,16,0,0,44.644,42.323409,117.204569,0.50,0.30,0.00,-0.10,10.80,-85.80,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,-2,405,0,0,0,1718961090416,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,1.00,108.00,-858.00,0.00,0.00,0.00,6,286.00,5.83,1873.98,5.00,3.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324925,117.205569,28.60,0.00,0.85,187.53,28.80,28.80,4.70,187.53,340575,2024-06-21 09:11:30.518,2024-06-21 17:11:30.518,16,0,0,44.644,42.323409,117.204569,0.80,0.30,0.00,-0.20,15.40,-85.70,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,-3,412,0,0,0,1718961090518,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,2.00,154.00,-857.00,0.00,0.00,0.00,6,286.00,8.54,1875.32,8.00,3.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324926,117.205570,28.60,0.00,1.26,187.66,28.80,28.80,4.70,187.66,340684,2024-06-21 09:11:30.627,2024-06-21 17:11:30.627,16,0,0,44.644,42.323409,117.204569,1.20,0.40,0.00,-0.10,18.80,-85.60,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,0,419,0,0,0,1718961090627,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,1.00,188.00,-856.00,0.00,0.00,0.00,6,286.00,12.65,1876.65,12.00,4.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324928,117.205571,28.60,0.00,1.65,187.86,28.80,28.80,4.70,187.86,340776,2024-06-21 09:11:30.720,2024-06-21 17:11:30.719,16,0,0,44.644,42.323409,117.204569,1.60,0.40,0.00,0.00,20.80,-85.40,0,1,0,64,91,-35119,7345,44644,3131.50,36,P-GPS,1,0,-1,410,0,0,0,1718961090719,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-0.00,208.00,-854.00,0.00,0.00,0.00,6,286.00,16.49,1878.63,16.00,4.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324930,117.205572,28.60,0.00,2.06,188.08,28.80,28.80,4.70,188.08,340878,2024-06-21 09:11:30.822,2024-06-21 17:11:30.821,16,0,0,44.627,42.323409,117.204569,2.00,0.50,0.00,0.20,21.40,-85.20,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-3,409,0,0,0,1718961090821,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-2.00,214.00,-852.00,0.00,0.00,0.00,6,286.00,20.62,1880.81,20.00,5.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324932,117.205573,28.60,0.00,2.45,188.38,28.80,28.80,4.70,188.38,340977,2024-06-21 09:11:30.921,2024-06-21 17:11:30.920,16,0,0,44.627,42.323409,117.204569,2.40,0.50,0.00,0.20,21.10,-85.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,403,0,0,0,1718961090920,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-2.00,211.00,-851.00,0.00,0.00,0.00,6,286.00,24.52,1883.75,24.00,5.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324935,117.205574,28.60,0.00,2.86,188.69,28.80,28.80,4.70,188.69,341078,2024-06-21 09:11:31.022,2024-06-21 17:11:31.021,16,0,0,44.627,42.323409,117.204569,2.80,0.60,0.00,0.20,20.20,-85.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,383,0,0,0,1718961091021,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-2.00,202.00,-851.00,0.00,0.00,0.00,6,286.00,28.64,1886.87,28.00,6.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324939,117.205575,28.60,0.00,3.26,189.08,28.80,28.80,4.70,189.08,341182,2024-06-21 09:11:31.125,2024-06-21 17:11:31.125,16,0,0,44.627,42.323409,117.204569,3.20,0.60,0.00,0.00,18.70,-85.20,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,364,0,0,0,1718961091125,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,-0.00,187.00,-852.00,0.00,0.00,0.00,6,286.00,32.56,1890.78,32.00,6.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324942,117.205576,28.60,0.00,3.67,189.48,28.80,28.80,4.70,189.48,341282,2024-06-21 09:11:31.225,2024-06-21 17:11:31.225,16,0,0,44.627,42.323409,117.204569,3.60,0.70,0.00,-0.40,16.80,-85.40,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,366,0,0,0,1718961091225,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,4.00,168.00,-854.00,0.00,0.00,0.00,6,286.00,36.67,1894.80,36.00,7.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324947,117.205577,28.60,0.00,3.98,189.94,28.80,28.80,4.70,189.94,341381,2024-06-21 09:11:31.324,2024-06-21 17:11:31.324,16,0,0,44.627,42.323409,117.204569,3.90,0.80,0.00,-1.00,14.90,-85.60,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,361,0,0,0,1718961091324,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,10.00,149.00,-856.00,0.00,0.00,0.00,6,286.00,39.81,1899.44,39.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324951,117.205579,28.60,0.00,4.18,190.41,28.80,28.80,4.70,190.41,341483,2024-06-21 09:11:31.427,2024-06-21 17:11:31.426,16,0,0,44.627,42.323409,117.204569,4.10,0.80,0.00,-1.60,13.10,-85.80,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,358,0,0,0,1718961091426,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,16.00,131.00,-858.00,0.00,0.00,0.00,6,286.00,41.77,1904.09,41.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324955,117.205580,28.60,0.00,4.47,190.92,28.80,28.80,4.70,190.92,341585,2024-06-21 09:11:31.528,2024-06-21 17:11:31.528,17,0,0,44.627,42.323409,117.204569,4.40,0.80,0.00,-2.20,11.70,-86.00,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,354,0,0,0,1718961091528,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,22.00,117.00,-860.00,0.00,0.00,0.00,6,286.00,44.72,1909.24,44.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324960,117.205581,28.60,0.00,4.67,191.43,28.80,28.80,4.70,191.43,341687,2024-06-21 09:11:31.630,2024-06-21 17:11:31.630,17,0,0,44.627,42.323409,117.204569,4.60,0.80,0.00,-2.60,10.60,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,355,0,0,0,1718961091630,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,26.00,106.00,-861.00,0.00,0.00,0.00,6,286.00,46.69,1914.30,46.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324965,117.205583,28.60,0.00,4.77,191.96,28.80,28.80,4.77,191.96,341785,2024-06-21 09:11:31.728,2024-06-21 17:11:31.728,17,0,0,44.627,42.323409,117.204569,4.70,0.80,0.00,-2.80,9.60,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,350,0,0,0,1718961091728,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,28.00,96.00,-861.00,0.00,0.00,0.00,6,286.00,47.68,1919.60,47.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324969,117.205584,28.60,0.00,4.96,192.48,28.80,28.80,4.96,192.48,341888,2024-06-21 09:11:31.832,2024-06-21 17:11:31.831,17,0,0,44.627,42.323409,117.204569,4.90,0.80,0.00,-2.80,8.60,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,345,0,0,0,1718961091831,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,28.00,86.00,-861.00,0.00,0.00,0.00,6,286.00,49.65,1924.83,49.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324974,117.205586,28.60,0.00,5.06,193.01,28.80,28.80,5.06,193.01,341987,2024-06-21 09:11:31.932,2024-06-21 17:11:31.931,17,0,0,44.627,42.323409,117.204569,5.00,0.80,0.00,-2.80,7.70,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-2,347,0,0,0,1718961091930,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,28.00,77.00,-861.00,0.00,0.00,0.00,6,286.00,50.64,1930.10,50.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324979,117.205587,28.60,0.00,5.16,193.54,28.80,28.80,5.16,193.54,342089,2024-06-21 09:11:32.033,2024-06-21 17:11:32.032,17,0,0,44.627,42.323409,117.204569,5.10,0.80,0.00,-2.70,6.90,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,346,0,0,0,1718961092032,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,27.00,69.00,-861.00,0.00,0.00,0.00,6,286.00,51.62,1935.38,51.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.324984,117.205588,28.60,0.00,5.26,194.05,28.80,28.80,5.26,194.05,342189,2024-06-21 09:11:32.134,2024-06-21 17:11:32.132,17,0,0,44.627,42.323409,117.204569,5.20,0.80,0.00,-2.70,6.30,-86.10,0,1,0,64,91,-35447,7345,44627,3141.50,36,P-GPS,1,0,-1,344,0,0,0,1718961092132,3711,3744,3719,3640,3685,3702,18,,,,,,,0,0,0,27.00,63.00,-861.00,0.00,0.00,0.00,6,286.00,52.61,1940.52,52.00,8.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
